#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
makeLocusGraph_chromId_100_6_KI270800v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_100_6_KI270800v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 6_KI270800v1_alt:1-175808 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_101_6_KI270801v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_101_6_KI270801v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 6_KI270801v1_alt:1-870480 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_102_6_KI270802v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_102_6_KI270802v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 6_KI270802v1_alt:1-75005 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:1-11381856 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0001		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0001.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:11381857-22763712 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0002		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0002.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:22763713-34145568 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0003		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0003.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:34145569-45527423 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0004		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0004.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:45527424-56909278 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0005		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0005.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:56909279-68291133 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0006		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0006.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:68291134-79672988 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0007		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0007.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:79672989-91054843 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0008		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0008.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:91054844-102436698 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0009		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0009.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:102436699-113818553 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0010		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0010.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:113818554-125200408 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0011		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0011.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:125200409-136582263 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0012		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0012.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:136582264-147964118 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_103_7_0013		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_103_7_0013.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7:147964119-159345973 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_104_7_GL383534v2_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_104_7_GL383534v2_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 7_GL383534v2_alt:1-119183 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
